Name,Gender
ထူးသာ,0
ထူးဟိန်းထက်,0
ထူးအယ်လင်း,0
ထူးအာကာကျော်,0
ထူးအိမ်လွင်,0
ထူးအောင်,0
ထူးအောင်လင်း,0
ထူးအောင်လွင်,0
ဒွေးလင်း,0
ဒါလီကိုကို,1
ဒါလီအောင်,1
ဒေလီနေနွယ်ဝင်း,1
ဒေဝီ,1
နဒီစံ,1
နဒီရွှရေည်နှင်း,1
နဒီလင်းလတ်,1
နဒီလှိုင်,1
နနန္ဒာထွန်း,1
နန္ဒကျော်စွာ,1
နန္ဒစိုး,0
နန္ဒစိုင်း,1
နန္ဒအောင်,0
နန္ဒာခင်,1
နန္ဒာခင်လတ်,1
နန္ဒာမြင့်လတ်,1
နန္ဒာမိုး,1
နန္ဒာရွှေစင်,1
နန္ဒာလှိုင်,1
နန္ဒာဝင်း,1
နန္ဒာဝင်းမင်း,1
နန္ဒာဝေ,1
နန္ဒာအေး,1
နန္ဒာအေးနိုင်,1
နန္ဒာအောင်,1
နန္ဒာအောင်သန်း,1
နန္ဒာဦး,1
နန်းကျောက်တော်,1
နန်းကေသီမျိုး,1
နန်းခင်ကြည်,1
နန်းခင်ညွန့်,1
နန်းခင်ထွေး,1
နန်းခင်မြင့်,1
နန်းခင်မြရွှေ,1
နန်းခင်မေ,1
နန်းခင်သက်ထား,1
နန်းခင်သက်ထားဆွေ,1
နန်းခင်အေး,1
နန်းခမ်းကြည်,1
နန့်ချိုမီမြတ်ကျော်,1
နန်းခိုင်ဇာသွယ်,1
နန့်ငြိမ်းထက်ထက်ဦး,1
နန်းငွေကြူ,1
နန်းစန္ဒာမိုး,1
နန်းဆုပြည့်မျိုးထွန်း,1
နန်းဇာနည်ကျော်,1
နန်းတင်တင်အေး,1
နန်းထက်ထက်လှိုင်,1
နန်းဒေဝီ,1
နန်းနန်းထိုက်,1
နန်းနုနုလှိုင်,1
နန်းနေခြည်ဦး,1
နန်းပြည့်ငြိမ်းသာ,1
နန်းပွင့်ရွှေရီဖူး,1
နန့်ဖြူစပယ်ထွန်း,1
နန့်ဖူးပွင့်ဖြိုး,1
နန်းမြစင်သစ်,1
နန်းမြမိုစံ,1
နန်းမြသက်ခိုင်,1
နန်းမြအေး,1
နန်းမိငယ်,1
နန်းရင်ငြိမ်းအေး,1
နန်းရတနာထွန်း,1
နန်းရတနာလင်း,1
နန်းရွှေကြည်,1
နန်းရွှေခင်,1
နန်းရွှေရည်,1
နန်းလင်းလင်းထွန်း,1
နန်းလှခင်,1
နန်းလှယုန်,1
နန်းလှိုင်နန်းနွယ်,1
နန်းဝေလွင်ဖြိုး,1
နန်းသဇင်မွှေး,1
နန်းသဒ္ဓါကြည်စင်,1
နန်းသန်းထွေး,1
နန်းသိင်္ဂီ,1
နန်းသိင်္ဂီသွယ်,1
နန်းသိန်းသိန်းဟန်,1
နန်းသိန်းဟန်,1
နန်းသီတာလှိုင်,1
နန်းသီတာဝင်း,1
နန်းသူဇာ,1
နန်းဟေသီအောင်,1
နန်းအိန္ဒြေဝန်,1
နန်းအိလှိုင်,1
နန်းအိဝါ,1
နန်းအေးကြည်,1
နန့်အေးမင်းမင်းဆန်း,1
နန်းအေးမြ,1
နမ့်လင်းယမုန်ထွန်း,1
နဝရတ်ဖြိုး,1
နွယ်ကြည်ဇင်,1
နွယ်နွယ်ထွန်း,1
နွယ်နွယ်အေး,1
နွယ်နီစိုး,1
နွယ်နီထွန်း,1
နွယ်နီလွင်,1
နွယ်နီလှိုင်,1
နွယ်နီဝင်း,1
နွယ်နီသန်း,1
နွယ်နီအိကျော်,1
နွယ်နီအေး,1
နွယ်နီအောင်,1
နွယ်နီဦး,1
နွယ်ရီအောင်,1
နွယ်သဇင်,1
နွယ်အေးထွန်း,1
နွေးစင်္တာဦး,1
နွေးဆုလာဘ်,1
နွေဇင်အိ,1
နွေးထွေးနိုင်,1
နွေးနန္ဒာသူ,1
နွေးနွေးကျော်,1
နွေးနွေးဇော်ဝင်း,1
နွေးနွေးပြုံးမောင်,1
နွေးနွေးလွင်,1
နွေးနွေးလှိုင်,1
နွေးနွေးအောင်,1
နွေလဝန်းလေး,1
နွေသင်္ကြန်မိုးဦး,1
နွေဦးဉာဏ်မင်း,1
နွဲ့နွဲ့စန်း,1
နွဲ့နွဲ့ယဉ်,1
နွဲ့နွဲ့ရီ,1
နှင်းချယ်ရီဝင်း,1
နှင်းချိုဇင်,1
နှင်းစန္ဒာစိုး,1
နှင်းစုခိုင်,1
နှင်းစုလှိုင်,1
နှင်းဆီအောင်,1
နှင်းထက်ထက်ဇော်,1
နှင်းထက်ထက်ဝေ,1
နှင်းထက်လှိုင်,1
နှင်းနဒီဆောင်း,1
နှင်းနန္ဒာလင်း,1
နှင်းနွယ်စိုး,1
နှင်းနွယ်မိုး,1
နှင်းနွယ်အေး,1
နှင်းနွယ်ဦး,1
နှင်းနှင်ခိုင်,1
နှင်းနှင်းရီ,1
နှင်းနှင်းဝေ,1
နှင်းနှင်းအိလှိုင်,1
နှင်းနှင်းအေး,1
နှင်းနှင်းဦး,1
နှင်းနုခိုင်,1
နှင်းနုလွင်,1
နှင်းနုဝင်း,1
နှင်းနုဝေ,1
နှင်းပွင့်ခိုင်,1
နှင်းပွင့်ဖြူ,1
နှင်းပွင့်ဖြူ,1
နှင်းပွင့်မေဦး,1
နှင်းပွင့်ရတနာထွန်း,1
နှင်းပွင့်ဝေ,1
နှင်းဖြူလွင်,1
နှင်းမွန်ဦး,1
နှင်းယမုံအောင်,1
နှင်းယုခိုင်,1
နှင်းယုစံ,1
နှင်းယုနန္ဒာထွန်း,1
နှင်းယုဝေ,1
နှင်းရည်စိုး,1
နှင်းရည်သင်း,1
နှင်းရတနာဦး,1
နှင်းရတီအောင်,1
နှင်းရွှဇေင်ဝင်း,1
နှင်းရွှရေည်အေး,1
နှင်းရွှေစင်,1
နှင်းရွှေစင်ဝင်း,1
နှင်းလဲ့လဲ့ထွန်း,1
နှင်းလဲ့လဲ့အောင်,1
နှင်းဝင့်နိုင်,1
နှင်းဝတ်ရည်,1
နှင်းဝတ်ရည်ခိုင်,1
နှင်းဝတ်ရည်ငြိမ်း,1
နှင်းဝတ်ရည်ထွန်း,1
နှင်းဝတ်ရည်လွင်,1
နှင်းဝတ်ရည်လှိုင်,1
နှင်းဝတ်ရည်အောင်,1
နှင်းဝသုန်ဦး,1
နှင်းဝေကျော်ဦး,1
နှင်းဝေဖြိုး,1
နှင်းဝေဖြူ,1
နှင်းဝေမျိုးသူ,1
နှင်းဝေဝေထွန်း,1
နှင်းဝေဝေအောင်,1
နှင်းဝေသက်,1
နှင်းသက်နွယ်ဦး,1
နှင်းသဇင်,1
နှင်းသဇင်ညွန့်,1
နှင်းသဇင်ထွေး,1
နှင်းသဇင်နွယ်,1
နှင်းသဇင်ဝေ,1
နှင်းသန့်လွင်,1
နှင်းသိင်္ဂီမောင်,1
နှင်းသူဇာလှိုင်,1
နှင်းသော်တာ,1
နှင်းအဥ္ဇလီ,1
နှင်းအိခိုင်,1
နှင်းအိန္ဒြေ,1
နှင်းအိဖြူ,1
နှင်းအိလွင်,1
နှင်းအိဝေ,1
နှင်းအိအိဝင်း,1
နှင်းအိဣန္ဒြေ,1
နှင်းအေပရယ်ကို,1
နှင်းအေးလွင်,1
နှင်းဦးခင်,1
နှင်းဦးခင်ခင်,1
နှင်းဦးလှိုင်,1
နှင်းဦးဝေ,1
နှစ်သစ်ဖူး,1
နှိုင်းမခအောင်,0
နိုင်ကဗျာယွန်း,1
နိုင်စွမ်းရည်မြတ်,0
နိုင်ထက်လင်း,0
နိုင်ထွန်းလင်း,0
နိုင်ထောမွန်,0
နိုင်နိုင်ချို,0
နိုင်နိုင်မော်,0
နိုင်နိုင်ဝင်း,0
နိုင်နိုင်ဝေ,0
နိုင်နိုင်ဦး,0
နိုင်မြတ်ဝေ,0
နိုင်ရဲထွဋ်,0
နိုင်လင်းဇော်,0
နိုင်လင်းထွန်း,0
နိုင်လင်းအောင်,0
နိုင်လင်းဦး,0
နိုင်လင်းဦး,0
နိုင်ဝင်းထွန်း,0
နိုင်ဝင်းမြင့်,0
နိုင်ဝင်းမိုး,0
နိုင်ဝင်းအေး,0
နိုင်ဝင်းအောင်,0
နိုင်သူရကျော်,0
နိုင်သူရအောင်,0
နိုင်ဟိန်းအောင်,0
နိုင်အောင်ဝင်း,0
နိုနိုပြည့်ဝန်း,1
နီနီကျော်,1
နီနီခင်,1
နီနီချို,1
နီနီခိုင်,1
နီနီထွန်းလွင်,1
နီနီထွေး,1
နီနီလှိုင်ယဉ်,1
နီလာခင်,1
နီလာစိုး,1
နီလာဆွေ,1
နီလာထွေး,1
နီလာမြင့်,1
နီလာမိုးမြင့်,1
နီလာရွှေ,1
နီလာဝင်း,1
နီလာဝင်းဆွေ,1
နီဦးလှိုင်,1
နုထက်စံ,1
နုထက်ဝေ,1
နုထွေးမြင့်,1
နုနုအောင်,1
နေခြည်,1
နေခြည်ခန့်,1
နေခြည်စိုး,1
နေခြည်ထွေး,1
နေခြည်ထိုက်,1
နေခြည်ရွှန်းလဲ့,1
နေခြည်လင်း,1
နေခြည်လှိုင်း,1
နေခြည်သက်ဝေ,1
နေခြည်ဦး,1
နေဇင်ထွန်း,0
နေဇော်အောင်,0
နေထွဋ်ခေါင်,0
နေထွန်းအောင်,0
နေထွန်းဦး,0
နေနွယ်နှင်းဦး,1
နေနိုင်လင်း,0
နေနေကျော်ဦး,0
နေနေမင်းမြင့်,0
နေပိုင်စိုး,0
နေမင်းထွန်း,0
နေမျိုးဇော်,0
နေမျိုးထွဋ်,0
နေမျိုးထွန်း,0
နေမျိုးနိုင်,0
နေမျိုးမြင့်,0
နေမျိုးလှိုင်,0
နေမျိုးဝင်း,0
နေမျိုးသူရိန်ကျော်,0
နေမျိုးအောင်,0
နေမျိုးဦး,0
နေလင်းဇာခြည်,1
နေလင်းထက်,0
နေလင်းထွန်း,0
နေလင်းထိုက်,0
နေလင်းအောင်,0
နေလင်းဦး,0
နေလရောင်,0
နေဝင်းထွန်း,0
နေဝင်းနိုင်,0
နေဝင်းအောင်,0
နေအောင်ကျော်,0
နေအောင်မြင့်,0
နေအောင်အေး,0
နောင်ထွန်းလွင်,0
နော်ခက်ဝေစံ,1
နော်စန်းကလျာနီ,1
နော်စိုးစုစုထွေး,1
နော်စုနှင်းဝေ,1
နော်ဇင်မာမြင့်,1
နော်ဇင်မာလာဝင်း,1
နော်ထက်ထက်ဖူး,1
နော်ဖောအဲခု,1
နော်ဝင့်ဝါမူး,1
နော်သိင်္ဂီထွန်း,1
နော်သီရိစိန်,1
နော်အေးမြကလျာ,1
နော်အဲစေး,1
ပတ္တမြားချစ်,1
ပန်းဆုဝေ,1
ပန်းနုဝေ,1
ပန်းယုခင်,1
ပန်းရိပ်စံ,1
ပန်းဝတ်မှုံ,1
ပန်းအိစံ,1
ပန်းအိဖြိုး,1
ပန်းအိဖြူ,1
ပန်းအိအိဝေ,1
ပပလင်း,1
ပပဝတီ,1
ပပအောင်,1
ပြည့်ခန့်ပိုင်,0
ပြည့်စန္ဒီဟိန်း,1
ပြည့်စုံ,0
ပြည့်စုံခန့်,0
ပြည့်စုံထွေး,0
ပြည့်စုံထိုက်,0
ပြည့်စုံမွန်,0
ပြည့်စုံအောင်,0
ပြည့်စုံအောင်,0
ပြည့်စုံဦး,0
ပြည့်ပြည့်စန္ဒီစိုး,1
ပြည့်ပြည့်ဖြူစင်သူ,1
ပြည့်ပြည့်မိုး,1
ပြည့်ပြည့်ဝင်းချို,1
ပြည့်ဖြိုး,0
ပြည့်ဖြိုးကျော်,0
ပြည့်ဖြိုးကြည်,0
ပြည့်ဖြိုးခင်,1
ပြည့်ဖြိုးစံ,0
ပြည့်ဖြိုးဇော်,0
ပြည့်ဖြိုးပိုင်,0
ပြည့်ဖြိုးမွန်,0
ပြည့်ဖြိုးမောင်,0
ပြည့်ဖြိုးမောင်မောင်,0
ပြည့်ဖြိုးဝင်း,0
ပြည့်ဖြိုးသွယ်,1
ပြည့်ဖြိုးသူဇာ,1
ပြည့်ဖြိုးသော်,1
ပြည့်ဖြိုးအောင်,0
ပြည့်ဖူးငုံ,1
ပြည့်မှူးဝသန်,1
ပြည့်ယမုံကျော်,1
ပြည့်လျှံဟိန်း,0
ပြည့်ဟိန်းကျော်,0
ပြုံးအိခိုင်,1
ပြေညိမ်းအေး,0
ပွင့်နဒီလှိုင်,1
ပွင့်ဖြူခိုင်,1
ပွင့်ဖြူအောင်,1
ပွင့်မဥ္ဇူ,1
ပွင့်ရတနာ,1
ပွင့်ရတီ,1
ပွင့်ဝဇေင်,1
ပွင့်ဝေခိုင်,1
ပွင့်သက်ဝေ,1
ပွင့်သစ်ခိုင်,1
ပွင့်သဇင်ထွန်း,1
ပွင့်သဉ္ဇာကျော်,1
ပွင့်ဟေမာလွင်,1
ပွင့်အိဖြူ,1
ပိုင်စိုးကျော်,0
ပိုင်စိုးသော်,0
ပိုင်စိုးအောင်,0
ပိုင်ဇင်ခန့်,0
ပိုင်ဇင်ထွန်း,0
ပိုင်ဇင်ဟိန်း,0
ပိုင်ဇေငြိမ်းခန့်ကျော်,0
ပိုင်ဇော်ခန့်ဟိန်း,0
ပိုင်ထွန်းအောင်,0
ပိုင်ထော,0
ပိုင်မင်းခန့်,0
ပိုင်ရတနာကျော်,0
ပိုင်လွင်ဟိန်း,0
ပိုင်သန့်ကျော်ဦး,0
ပိုင်သီရိချစ်,1
ပိုင်သူကျော်,0
ပိုင်ဟိန်းကိုကို,0
ပိုးဇော်ဇော်မောင်,1
ပိုးဒါလီ,1
ပိုးပြည့်ပြည့်ဖူး,1
ပိုးပိုးရွှေရည်,1
ပိုးယမုန်ဦး,1
ပိုးယွန်းဖြူစင်,1
ပိုးရွှေလီဝင်း,1
ပိုးဝေဇင်,1
ပိုးအိစံ,1
ပိုးအိဇင်,1
ပိုးအိနိုင်,1
ပိုးအိအိစံ,1
ပိုးအိအိမောင်,1
ပိုးဥခင်,1
ပုံပမာ,1
ပုလဲရတနာစိုး,1
ဖန်နေဝန်း,0
ဖြိုးကျော်ဇွာ,0
ဖြိုးကိုကို,0
ဖြိုးကေသီအောင်,1
ဖြိုးခန့်ဝင်း,0
ဖြိုးဆုမွန်,0
ဖြိုးဇာခြည်ဦး,1
ဖြိုးညီညီ,0
ဖြိုးတင်ဇာခိုင်,1
ဖြိုးထက်အောင်,0
ဖြိုးနန္ဒာဝင်း,1
ဖြိုးပပကျော်,1
ဖြိုးပြည့်,0
ဖြိုးပြည့်သော်,0
ဖြိုးဖြိုးအောင်,0
ဖြိုးမင်းသိန်း,0
ဖြိုးမင်းဟန်,0
ဖြိုးမွန်သဲ,1
ဖြိုးမဥ္ဇူအောင်,1
ဖြိုးမို့မို့လွင်,1
ဖြိုးမောင်မောင်,0
ဖြိုးမောင်မောင်ကျော်,0
ဖြိုးရတနာလင်း,1
ဖြိုးရတနာဝင်း,1
ဖြိုးရွှေရည်ပိုင်,1
ဖြိုးဝေမွန်,0
ဖြိုးဝေယံ,0
ဖြိုးဝေယံဦး,0
ဖြိုးဝေအောင်,0
ဖြိုးဝေဦး,0
ဖြိုးသဇင်နိုင်,1
ဖြိုးသဉ္ဇာထွဋ်,1
ဖြိုးသဉ္ဇာလွင်,1
ဖြိုးသန္တာ,1
ဖြိုးသန့်ကျော်,0
ဖြိုးသန့်စင်,0
ဖြိုးသွယ်အေး,1
ဖြိုးသိင်္ဂီ,1
ဖြိုးသိင်္ဂီကျော်,1
ဖြိုးသီရိကျော်,1
ဖြိုးသော်သော်အောင်,1
ဖြိုးဟိန်းခန့်,0
ဖြိုးဟိန်းဇော်,0
ဖြိုးအိခိုင်,1
ဖြိုးအိစံ,1
ဖြိုးအောင်ကျော်,0
ဖြိုးအောင်စိုး,0
ဖြူစင်ကျော်မင်း,1
ဖြူစင်ကြယ်,1
ဖြူစင်စုမွန်,1
ဖြူစင်မွန်,1
ဖြူစင်သန့်,1
ဖြူစင်သန့်,1
ဖြူစင်အိမ်,1
ဖြူစင်ဦး,1
ဖြူနှင့်ပွင့်,1
ဖြူပွင့်စံ,1
ဖြူဖြူအောင်,1
ဖြူဖွေးဦး,1
ဖြူရတီသင်း,1
ဖြူဝင်းမာ,1
ဖြူဝင့်ဟန်,1
ဖြူသင်းလွင်,1
ဖြူသင်းအောင်,1
ဖြူသီထွန်း,1
ဖြူသီရိခိုင်,1
ဖွေးပြည့်စုံ,1
ဖိုးနောင်,0
ဖိုးပြည့်စုံ,0
ဖုန်းမြင့်ကျော်,0
ဖုန်းမြတ်ထူးအောင်,0
ဖုန်းမြတ်နိုင်,0
ဖူးခင်ခင်,1
ဖူးငုံကျော်,1
ဖူးငုံချော,1
ဖူးငုံငုံ,1
ဖူးနွယ်ခိုင်,1
ဖူးနှင်းခိုင်,1
ဖူးပြည့်စုံ,1
ဖူးပွင့်ကျော်,1
ဖူးပွင့်ခိုင်,1
ဖူးပွင့်ရတနာ,1
ဖူးပွင့်ဝေ,1
ဖူးပွင့်သူ,1
ဖူးပွင့်ဟန်,1
ဖူးပွင့်အောင်,1
ဖူးဖူးချစ်,1
ဖူးဖူးစံ,1
ဖူးမြတ်သွယ်,1
ဖူးမွန်,1
ဗညားထွန်း,0
ဗညားထူး,0
ဗညားဒလ,0
ဗညားနွေဦး,0
ဗညားဦး,0
ဗိုမင်းထက်,0
ဘိုဘို,0
ဘိုဘိုချစ်,0
ဘိုဘိုဇင်,0
ဘိုဘိုထင်လင်းထွဋ်,0
ဘိုဘိုဝင်း,0
ဘုန်းကြည်သာ,0
ဘုန်းဆက်အောင်,0
ဘုန်းထက်ကျော်,0
ဘုန်းထက်ဇော်,0
ဘုန်းပြည့်ခင်,0
ဘုန်းပြည့်စုံ,0
ဘုန်းပြည့်တင်,0
ဘုန်းပြည့်ထက်,0
ဘုန်းပြည့်ပိုင်,0
ဘုန်းပြည့်ဖြိုးအောင်,0
ဘုန်းပြည့်ဟန်,0
ဘုန်းပြည့်ဟိန်း,0
ဘုန်းမြင့်ပိုင်,0
ဘုန်းမြင့်မြတ်,0
ဘုန်းမြင့်မြတ်အောင်,0
ဘုန်းမြင့်သူ,0
ဘုန်းမြတ်ကောင်း,0
ဘုန်းမြတ်မင်း,0
ဘုန်းမြတ်သန်းဦး,0
ဘုန်းမြတ်ဟိန်း,0
ဘုန်းမာန်,0
ဘုန်းမာန်သ,0
ဘုန်းသစ်ခ,0
ဘုန်းသန့်ချို,0
ဘုန်းသန့်နောင်,0
မင်းကျော်ဇောဟိန်း,0
မင်းကိုကို,0
မင်းကိုနိုင်,0
မင်းကိုဦး,0
မင်းကောင်းစံ,0
မင်းခန့်,0
မင်းခန့်ကျော်,0
မင်းခန့်ကို,0
မင်းခန့်စံ,0
မင်းခန့်စိုး,0
မင်းခန့်ဇော်,0
မင်းခန့်ဇော်,0
မင်းခန့်ထည်ဝါ,0
မင်းခန့်မှူးသွင်,0
မင်းခန့်မောင်မောင်,0
မင်းခန့်ဟိန်း,0
မင်းချစ်အောင်,0
မင်းဆွေသန့်,0
မင်းဆွေဦး,0
မင်းဇော်ဦး,0
မင်းဉာဏ်လင်းထွန်း,0
မင်းညီညီသန့်,0
မင်းထက်,0
မင်းထက်ခန့်,0
မင်းထက်နိုင်,0
မင်းထက်သာ,0
မင်းထက်သူ,0
မင်းထက်သော်,0
မင်းထက်အောင်,0
မင်းထွန်းထက်ဦး,0
မင်းနိုင်ထွန်း,0
မင်းနိုင်ဦး,0
မင်းနေကျော်ဝင်း,0
မင်းပြည့်အောင်,0
မင်းပြည့်ဦး,0
မင်းပိုင်ဟိဏ်း,0
မင်းဘုန်းမြတ်,0
မင်းမင်းခိုင်,0
မင်းမင်းစိုး,0
မင်းမင်းအောင်,0
မင်းမင်းဦး,0
မင်းမင်းဦး,0
မင်းမြတ်ပိုင်,0
မင်းမြတ်ဗိုလ်,0
မင်းမြတ်ဝင်း,0
မင်းမြတ်သူ,0
မင်းမောင်ဇင်,0
မင်းမောင်မောင်,0
မင်းရဲဟိန်း,0
မင်းလင်းသန့်အောင်,0
မင်းလွင်ဦး,0
မင်းဝဏ္ဏဟိန်း,0
မင်းဝေယံထွဋ်,0
မင်းဝေသန့်,0
မင်းသန့်ကျော်,0
မင်းသန့်ကို,0
မင်းသန့်ညီညီ,0
မင်းသွင်,0
မင်းသံသာခြူး,0
မင်းသိမ်းကျော်,0
မင်းသီဟထက်ကျော်,0
မင်းသုခ,0
မင်းသုတ,0
မင်းသူရ,0
မင်းသူဟိန်း,0
မင်းဟိန်းသော်,0
မင်းအောင်နိုင်,0
မင်းအောင်လှိုင်,0
မဉ္ဇူခိုင်,1
မဉ္ဇူအောင်,1
မန်းမြတ်ဟိန်းခန့်,0
ဖြူဖြူသန်း,1
မျိုးကျော်အောင်,0
မျိုးကိုကို,0
မျိုးချစ်ဇော်,0
မျိုးငြိမ်းဦး,0
မျိုးစည်သူ,0
မျိုးစန္ဒာထွန်း,1
မျိုးဆန်း,0
မျိုးဆုကျော်,1
မျိုးဇင်ကိုကို,0
မျိုးဇော်ထွန်း,0
မျိုးဇော်အောင်,0
မျိုးဇော်ဦး,0
မျိုးညွန့်ဆွေ,0
မျိုးညွန့်အောင်,0
မျိုးထက်လွင်ဦး,0
မျိုးထက်သီရိလှိုင်,1
မျိုးထွဋ်အောင်,0
မျိုးနိုင်ဦး,0
မျိုးပပခိုင်,1
မျိုးမင်းခိုင်,0
မျိုးမင်းစိုး,0
မျိုးမင်းဇော်,0
မျိုးမင်းထွဋ်,0
မျိုးမင်းထွန်း,0
မျိုးမင်းထိုက်,0
မျိုးမင်းပိုင်,0
မျိုးမင်းလတ်,0
မျိုးမင်းသူ,0
မျိုးမင်အောင်,0
မျိုးမင်းဦး,0
မျိုးမျိုးခိုင်,1
မျိုးမျိုးသန်းနိုင်,0
မျိုးမျိုးအေး,1
မျိုးမြင့်ခိုင်,0
မျိုးမြင့်ဇော်,0
မျိုးမြင့်ထွန်း,0
မျိုးမြင့်နိုင်,0
မျိုးမြင့်မောင်,0
မျိုးမြင့်အောင်,0
မျိုးမြတ်,0
မျိုးမြတ်မြတ်ခင်,1
မျိုးမြတ်မြတ်ဇော်,0
မျိုးမြတ်သူ,1
မျိုးမြတ်ဟန်,0
မျိုးလွင်ဦး,0
မျိုးဝင်း,0
မျိုးဝင်းနိုင်,0
မျိုးဝင်းမြင့်,0
မျိုးဝင့်ယဉ်,1
မျိုးဝင်းသန်း,1
မျိုးဝင်းအောင်,0
မျိုးသက်ခိုင်,1
မျိုးသဉ္ဇာအောင်,1
မျိုးသန္တာမြင့်,1
မျိုးသန့်ထွန်း,0
မျိုးသန့်ဝင်း,0
မျိုးသီရိကျော်,1
မျိုးသီဟ,0
မျိုးသူကျော်,0
မျိုးသူဇာဝင်း,1
မျိုးသူရ,0
မျိုးသော်ဇင်,1
မျိုးအာကာ,0
မျိုးအိမွန်,1
မျိုးဥမ္မာမွန်,1
မြကြူသင်း,1
မြကေသီ,1
မြကေသီဟန်,1
မြငြိမ်းဝင်း,1
မြင့်ကျော်ဦး,0
မြင့်ကိုကို,0
မြင့်စံပယ်,1
မြင့်စိုးထွန်း,0
မြင့်ဆွေဦး,0
မြင့်ဇူခိုင်,1
မြင့်ဇော်ဦး,0
မြင့်ဇော်ဦး,0
မြင့်နိုင်ဦး,0
မြင့်မြင့်အောင်,1
မြင့်မြင့်ဦး,1
မြင့်မြတ်,0
မြင့်မြတ်ခြယ်,1
မြင့်မြတ်စိုး,0
မြင့်မြတ်ဇော်,0
မြင့်မြတ်ထွေး,1
မြင့်မြတ်မျိုး,0
မြင့်မြတ်ရည်,1
မြင့်မြတ်သဇင်,1
မြင့်မြတ်သူ,1
မြင့်မြတ်ဟိန်း,1
မြင့်မာလာ,1
မြင့်မိုရ်,1
မြင့်မောင်မောင်,0
မြင့်လွင်ဦး,0
မြင့်သန်းဦး,0
မြင့်သိန်းထွန်း,0
မြင့်သိန်းနိုင်,0
မြင့်သိန်းလွင်,0
မြင့်သိန်းဦး,0
မြင့်သူဇာ,1
မြစည်သူ,0
မြစန်းရီ,1
မြစံပ္ပါယ်,1
မြတ်ကျော်သီဟဝင်း,0
မြတ်ကိုကို,0
မြတ်ကေခိုင်,1
မြတ်ကေသီ,1
မြတ်ချိုမွန်ဦး,1
မြတ်ချိုဝင်း,1
မြတ်ဆုမော်,1
မြတ်ဆုရည်ဦး,1
မြတ်ထက်ခန့်,0
မြတ်ထွန်းအောင်,0
မြတ်နိုးချစ်,1
မြတ်နိုးဆွေ,1
မြတ်နိုးထက်,1
မြတ်နိုးပွင့်,1
မြတ်နိုးဖြူစင်,1
မြတ်နိုးမောင်,1
မြတ်နိုးသံစဥ်,1
မြတ်နိုးသီရိမောင်,1
မြတ်နိုးသူအောင်,1
မြတ်နိုးအိမ်,1
မြတ်နိုးအောင်,1
မြတ်ပန်းနု,1
မြတ်ပွင့်ဖြူ,1
မြတ်ပွင့်ဖြူ,1
မြတ်ဘုန်းကျော်,0
မြတ်မင်းခန့်,0
မြတ်မင်းထွန်း,0
မြတ်မင်းဖြိုး,0
မြတ်မင်းဟန်,0
မြတ်မင်းဟိန်း,0
မြတ်မင်ဦး,0
မြတ်မင်းဦး,0
မြတ်မြတ်ခိုင်,1
မြတ်မြတ်စိုး,1
မြတ်မြတ်ဆွေ,1
မြတ်မြတ်ထွန်း,1
မြတ်မြတ်ထွေး,1
မြတ်မြတ်မွန်,1
မြတ်မြတ်မိုး,1
မြတ်မြတ်မော်,1
မြတ်မြတ်လှိုင်,1
မြတ်မြတ်ဝင်း,1
မြတ်မြတ်အုံးခင်,1
မြတ်မွန်ကျော်,1
မြတ်မွန်ခိုင်,1
မြတ်မွန်လှသိန်းအောင်,1
မြတ်မွန်သင်း,1
မြတ်မွန်အေး,1
မြတ်မှူးမှူးလွင်,1
မြတ်မိုးဦး,0
မြတ်ရည်မွန်သိန်း,1
မြတ်ရွှေစင်,1
မြတ်လင်းခန့်,0
မြတ်လင်းအောင်,0
မြတ်သက်နိုး,1
မြတ်သက်မွန်,1
မြတ်သင်းအောင်,1
မြတ်သဇင်,1
မြတ်သဇင်ခိုင်,1
မြတ်သဉ္ဇာ,1
မြတ်သန္တာလင်း,1
မြတ်သန့်ချို,1
မြတ်သန့်ဇင်,0
မြတ်သွယ်လင်း,1
မြတ်သိင်္ဂီခိုင်,1
မြတ်သိင်္ဂီဇော်,1
မြတ်သိန်းထွန်း,0
မြတ်သီတာ,1
မြတ်သီရိနွေး,1
မြတ်သုခ,0
မြတ်သူ,0
မြတ်သူဇာ,1
မြတ်သူဇာစိုး,1
မြတ်သူဖြိုး,0
မြတ်သူရ,0
မြတ်သူရဇော်,0
မြတ်သဲစု,1
မြထွန်းအောင်,0
မြပွင့်ဖြူ,1
မြမွန်စန်း,1
မြမှူးနွယ်,1
မြမာလာ,1
မြယွန်းမေ,1
မြယုမော်လှိုင်,1
မြရည်နန္ဒာ,1
မြရွှေရည်ဝန်း,1
မြဝင်းကြည်,1
မြဝတ်မှုန်,1
မြဝတ်ရည်,1
မြဝတ်ရည်ဆက်,1
မြသက်ချယ်,1
မြသက်ပိုင်အောင်,1
မြသဇင်,1
မြသန်းကြည်,1
မြသန်းတင်,1
မြသန်းနွယ်,1
မြသိင်္ဂီ,1
မြသီခိုင်,1
မြသီတာ,1
မြသီတာကျော်,1
မြသီတာဆွေ,1
မြသီတာမျိုးဝင်း,1
မြသူဇာ,1
မြဟံသာချမ်း,1
မြအိမွန်,1
မြအိမ်စည်,1
မွန်မြတ်သူ,1
မွန်မွန်အောင်,1
မွန်မွန်ဦး,1
မွန်မာန်,0
မွှေးအိစံ,1
မှုံရွှေရည်လတ်,1
